Repetition,Algorithm,MCC,AUC,BA,F1,Recall,Specificity,Precision,PRAUC,Best_Params
2,LDA,0.7622377622377622,0.9562937062937064,0.8811188811188811,0.875,0.9545454545454546,0.8076923076923077,0.8076923076923077,0.9514005399172862,default
2,RF,0.7149109021788099,0.9370629370629371,0.8583916083916083,0.851063829787234,0.9090909090909091,0.8076923076923077,0.8,0.9301006888239508,"{'classifier__max_depth': 5, 'classifier__n_estimators': 100}"
2,LightGBM,0.6078080037565888,0.9143356643356644,0.8006993006993006,0.8,0.9090909090909091,0.6923076923076923,0.7142857142857143,0.9123535445631491,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
2,XGBoost,0.6783216783216783,0.9055944055944056,0.8391608391608392,0.8333333333333334,0.9090909090909091,0.7692307692307693,0.7692307692307693,0.8988638788477434,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}"
2,CatBoost,0.7269604724271661,0.9335664335664335,0.8618881118881119,0.8571428571428571,0.9545454545454546,0.7692307692307693,0.7777777777777778,0.9336392834422669,"{'classifier__depth': 4, 'classifier__learning_rate': 0.01}"
2,LR_ElasticNet,0.5525183631701104,0.8811188811188811,0.7569930069930071,0.7027027027027027,0.5909090909090909,0.9230769230769231,0.8666666666666667,0.8498176540296487,"{'classifier__C': 0.1, 'classifier__l1_ratio': 0.2}"
2,GNB,0.5063391100141865,0.8688811188811189,0.7430069930069929,0.7547169811320755,0.9090909090909091,0.5769230769230769,0.6451612903225806,0.8661763780927778,default
2,LDA,0.6055996170430269,0.8863636363636364,0.7762237762237763,0.7222222222222222,0.5909090909090909,0.9615384615384616,0.9285714285714286,0.8483407619922234,default
2,RF,0.5684526366035054,0.8811188811188811,0.7534965034965035,0.6857142857142857,0.5454545454545454,0.9615384615384616,0.9230769230769231,0.8575321236445639,"{'classifier__max_depth': 5, 'classifier__n_estimators': 100}"
2,LightGBM,0.5913123959890826,0.8496503496503497,0.7797202797202798,0.7368421052631579,0.6363636363636364,0.9230769230769231,0.875,0.831795501796621,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
2,XGBoost,0.5136098017959848,0.8828671328671328,0.7342657342657343,0.6666666666666666,0.5454545454545454,0.9230769230769231,0.8571428571428571,0.8646098350703735,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}"
2,CatBoost,0.5136098017959848,0.881118881118881,0.7342657342657343,0.6666666666666666,0.5454545454545454,0.9230769230769231,0.8571428571428571,0.8527670666068714,"{'classifier__depth': 6, 'classifier__learning_rate': 0.01}"
